left,left_label,right,right_label,weight
http://sweetontology.net/matrOrganicCompound#Ethanol,,CHEBI:16236,ethanol,
http://sweetontology.net/matrOrganicCompound#Ethene,,CHEBI:18153,ethene,
http://sweetontology.net/matrOrganicCompound#Fluorocarbon,,CHEBI:38824,fluorocarbon,
http://sweetontology.net/matrOrganicCompound#Formaldehyde,,CHEBI:16842,formaldehyde,
http://sweetontology.net/matrOrganicCompound#FormicAcid,,CHEBI:30751,formic acid,
http://sweetontology.net/matrOrganicCompound#GasHydrate,,CHEBI:132140,methane clathrate,
http://sweetontology.net/matrOrganicCompound#GasHydrate,,ENVO:01000851,methane clathrate,
http://sweetontology.net/matrOrganicCompound#HCFC,,CHEBI:134040,hydrochlorofluorocarbon,
http://sweetontology.net/matrOrganicCompound#HCH,,CHEBI:24536,hexachlorocyclohexane,
http://sweetontology.net/matrOrganicCompound#HCN,,CHEBI:18407,hydrogen cyanide,
http://sweetontology.net/matrOrganicCompound#Hexachlorobiphenyl,,CHEBI:36722,hexachlorobiphenyl,
http://sweetontology.net/matrOrganicCompound#Hexachlorocyclohexane,,CHEBI:24536,hexachlorocyclohexane,
http://sweetontology.net/matrOrganicCompound#Hydrocarbon,,CHEBI:24632,hydrocarbon,
http://sweetontology.net/matrOrganicCompound#Hydrochlorofluorocarbon,,CHEBI:134040,hydrochlorofluorocarbon,
http://sweetontology.net/matrOrganicCompound#HydrogenCyanide,,CHEBI:18407,hydrogen cyanide,
http://sweetontology.net/matrOrganicCompound#Isoprene,,CHEBI:35194,isoprene,
http://sweetontology.net/matrOrganicCompound#Limonene,,CHEBI:15384,limonene,
http://sweetontology.net/matrOrganicCompound#MTBE,,CHEBI:27642,methyl tert-butyl ether,
http://sweetontology.net/matrOrganicCompound#Methane,,CHEBI:16183,methane,
http://sweetontology.net/matrOrganicCompound#MethaneClathrate,,CHEBI:132140,methane clathrate,
http://sweetontology.net/matrOrganicCompound#MethaneClathrate,,ENVO:01000851,methane clathrate,
http://sweetontology.net/matrOrganicCompound#MethaneHydrate,,CHEBI:132140,methane clathrate,
http://sweetontology.net/matrOrganicCompound#MethaneHydrate,,ENVO:01000851,methane clathrate,
http://sweetontology.net/matrOrganicCompound#MethaneIce,,CHEBI:132140,methane clathrate,
http://sweetontology.net/matrOrganicCompound#MethaneIce,,ENVO:01000851,methane clathrate,
http://sweetontology.net/matrOrganicCompound#MethaneIce,,ENVO:01001139,methane ice,
http://sweetontology.net/matrOrganicCompound#MethanoicAcid,,CHEBI:30751,formic acid,
http://sweetontology.net/matrOrganicCompound#MethylBromide,,CHEBI:39275,bromomethane,
http://sweetontology.net/matrOrganicCompound#MethylChloride,,CHEBI:36014,chloromethane,
http://sweetontology.net/matrOrganicCompound#MethylCyanide,,CHEBI:38472,acetonitrile,
http://sweetontology.net/matrOrganicCompound#OrganicCompound,,CHEBI:72695,organic molecule,
http://sweetontology.net/matrOrganicCompound#PAN,,CHEBI:53571,poly(acrylonitrile) macromolecule,
http://sweetontology.net/matrOrganicCompound#PAN,,CHEBI:61639,poly(acrylonitrile) polymer,
http://sweetontology.net/matrOrganicCompound#PAN,,ENVO:00000309,depression,-50
http://sweetontology.net/matrOrganicCompound#PAN,,GO:0022623,proteasome-activating nucleotidase complex,-50
http://sweetontology.net/matrOrganicCompound#PCB,,CHEBI:47136,pentachlorobenzene,
http://sweetontology.net/matrOrganicCompound#PCB,,CHEBI:53156,polychlorobiphenyl,
http://sweetontology.net/matrOrganicCompound#Pheophytin,,CHEBI:8108,pheophytin,
http://sweetontology.net/matrOrganicCompound#Pinene,,CHEBI:17187,pinene,
http://sweetontology.net/matrOrganicCompound#PolychlorinatedBiphenyl,,CHEBI:53156,polychlorobiphenyl,
http://sweetontology.net/matrOrganicCompound#Propane,,CHEBI:32879,propane,
http://sweetontology.net/matrOrganicCompound#Propene,,CHEBI:16052,propene,
http://sweetontology.net/matrOrganicCompound#Silk,,PO:0006488,silk,-50
http://sweetontology.net/matrOrganicCompound#Terpene,,CHEBI:35186,terpene,
http://sweetontology.net/matrOrganicCompound#Toluene,,CHEBI:17578,toluene,
http://sweetontology.net/matrOrganicCompound#VOC,,CHEBI:134179,volatile organic compound,
http://sweetontology.net/matrOrganicCompound#VolatileOrganicCompound,,CHEBI:134179,volatile organic compound,
http://sweetontology.net/matrOrganicCompound#Xylene,,CHEBI:27338,xylene,
http://sweetontology.net/matrParticle#Atom,,CHEBI:33250,atom,
http://sweetontology.net/matrParticle#Electron,,CHEBI:10545,electron,
http://sweetontology.net/matrParticle#Molecule,,CHEBI:25367,molecule,
http://sweetontology.net/matrParticle#Neutrino,,CHEBI:30223,electron neutrino,
http://sweetontology.net/matrParticle#Neutrino,,CHEBI:36352,neutrino,
http://sweetontology.net/matrParticle#Neutron,,CHEBI:30222,neutron,
http://sweetontology.net/matrParticle#Photon,,CHEBI:30212,photon,
http://sweetontology.net/matrParticle#Proton,,CHEBI:24636,proton,
http://sweetontology.net/matrParticle#SubatomicParticle,,CHEBI:36342,subatomic particle,
http://sweetontology.net/matrPlant#Branch,,ENVO:00000029,watercourse,-50
http://sweetontology.net/matrPlant#Branch,,PO:0025073,branch,
http://sweetontology.net/matrPlant#Canopy,,ENVO:00000047,canopy,
http://sweetontology.net/matrPlant#Crown,,CHEBI:37409,crown compound,-50
http://sweetontology.net/matrPlant#Crown,,GO:0070685,macropinocytic cup,-50
http://sweetontology.net/matrPlant#Fruit,,PO:0009001,fruit,
http://sweetontology.net/matrPlant#Leaf,,PO:0025034,leaf,
http://sweetontology.net/matrPlant#Mushroom,,FAO:0000012,basidiocarp,
http://sweetontology.net/matrPlant#Pollen,,PO:0025281,pollen,
http://sweetontology.net/matrPlant#Root,,PO:0009005,root,
http://sweetontology.net/matrPlant#Scrub,,ENVO:00000109,woodland,
http://sweetontology.net/matrPlant#Scrub,,ENVO:00000300,scrubland,
http://sweetontology.net/matrPlant#Thorn,,PO:0025172,thorn,
http://sweetontology.net/matrPlant#Trunk,,GO:0043198,dendritic shaft,-50
http://sweetontology.net/matrRock#Chondrite,,ENVO:00002048,chondrite,
http://sweetontology.net/matrRock#Fossil,,ENVO:00002164,fossil,
http://sweetontology.net/matrRock#MetamorphicRock,,ENVO:00002017,metamorphic rock,
http://sweetontology.net/matrRock#Meteor,,ENVO:01001008,meteor,
http://sweetontology.net/matrRock#Meteorite,,ENVO:00002035,meteorite,
http://sweetontology.net/matrRock#Regolith,,ENVO:00001998,soil,
http://sweetontology.net/matrRock#Regolith,,ENVO:01000747,regolith,
http://sweetontology.net/matrRock#Rock,,ENVO:00001995,rock,
http://sweetontology.net/matrRock#SedimentaryRock,,ENVO:00002016,sedimentary rock,
http://sweetontology.net/matrRockIgneous#Aa,,CHEBI:15843,arachidonic acid,-50
http://sweetontology.net/matrRockIgneous#Aa,,CHEBI:72816,L-alanyl-L-alanine,-50
http://sweetontology.net/matrRockIgneous#Andesite,,ENVO:01000441,andesite,
http://sweetontology.net/matrRockIgneous#Basalt,,ENVO:01000236,basalt,
http://sweetontology.net/matrRockIgneous#CinderCone,,ENVO:00000400,cinder cone,
http://sweetontology.net/matrRockIgneous#Dacite,,ENVO:01000442,dacite,
http://sweetontology.net/matrRockIgneous#IgneousRock,,ENVO:00002013,igneous rock,
http://sweetontology.net/matrRockIgneous#IntrusiveRock,,ENVO:00002014,plutonic rock,
http://sweetontology.net/matrRockIgneous#Lava,,ENVO:01000231,lava,
http://sweetontology.net/matrRockIgneous#Magma,,ENVO:01000648,magma,
http://sweetontology.net/matrRockIgneous#PlutonicRock,,ENVO:00002014,plutonic rock,
http://sweetontology.net/matrRockIgneous#Pumice,,ENVO:01000663,pumice,
http://sweetontology.net/matrRockIgneous#SpatterCone,,ENVO:00000401,spatter cone,
http://sweetontology.net/matrRockIgneous#Tephra,,ENVO:01000660,tephra,
http://sweetontology.net/matrRockIgneous#Tuff,,ENVO:01000661,tuff,
http://sweetontology.net/matrRockIgneous#TuffCone,,ENVO:01000664,tuff cone,
http://sweetontology.net/matrRockIgneous#VolcanicCone,,ENVO:00000398,volcanic cone,
http://sweetontology.net/matrRockIgneous#VolcanicRock,,ENVO:00002015,volcanic rock,
http://sweetontology.net/matrSediment#Bentonite,,CHEBI:133354,bentonite,
http://sweetontology.net/matrSediment#Boulder,,ENVO:01000243,boulder,
http://sweetontology.net/matrSediment#Clay,,ENVO:00002982,clay,
http://sweetontology.net/matrSediment#Cobble,,ENVO:00002140,cobble,
http://sweetontology.net/matrSediment#DebrisFlow,,ENVO:01000698,debris flow,
http://sweetontology.net/matrSediment#Gibber,,ENVO:01000812,desert pavement,
http://sweetontology.net/matrSediment#Gravel,,ENVO:01000018,gravel,
http://sweetontology.net/matrSediment#HydrogenousSediment,,ENVO:01000110,hydrogenous sediment,
http://sweetontology.net/matrSediment#Lahar,,ENVO:01000699,lahar,
http://sweetontology.net/matrSediment#Loam,,ENVO:00002258,loam,
http://sweetontology.net/matrSediment#MarineSediment,,ENVO:03000033,marine sediment,
http://sweetontology.net/matrSediment#Mud,,ENVO:01000001,mud,
http://sweetontology.net/matrSediment#Mudflow,,ENVO:01000697,mudflow,
http://sweetontology.net/matrSediment#Peat,,ENVO:00005774,peat soil,
http://sweetontology.net/matrSediment#Pebble,,ENVO:00002139,pebble,
http://sweetontology.net/matrSediment#Sand,,ENVO:01000017,sand,
http://sweetontology.net/matrSediment#Sediment,,ENVO:00002007,sediment,
http://sweetontology.net/matrSediment#Silt,,ENVO:01000016,silt,
http://sweetontology.net/matrSediment#Soil,,ENVO:00001998,soil,
http://sweetontology.net/matrSediment#TerrigenousSediment,,ENVO:01000070,terrigenous sediment,
http://sweetontology.net/matrWater#BrackishWater,,ENVO:00002019,brackish water,
http://sweetontology.net/matrWater#Brine,,ENVO:00003044,brine,
http://sweetontology.net/matrWater#CloudDrop,,ENVO:01000836,water-based cloud droplet,
http://sweetontology.net/matrWater#DrinkingWater,,ENVO:00003064,drinking water,
http://sweetontology.net/matrWater#Drop,,ENVO:01000831,droplet,
http://sweetontology.net/matrWater#Firn,,ENVO:03000002,firn,
http://sweetontology.net/matrWater#FreshWater,,ENVO:00002011,fresh water,
http://sweetontology.net/matrWater#Groundwater,,ENVO:01001004,groundwater,
http://sweetontology.net/matrWater#Hydrate,,CHEBI:35505,hydrate,
http://sweetontology.net/matrWater#Ice,,ENVO:00000131,glacial feature,
http://sweetontology.net/matrWater#Ice,,ENVO:01000277,water ice,
http://sweetontology.net/matrWater#Ice,,ENVO:01001125,ice,
http://sweetontology.net/matrWater#Ice,,ENVO:01001126,astrogeological ice,
http://sweetontology.net/matrWater#Ice,,GO:0004201,obsolete caspase-1 activity,-50
http://sweetontology.net/matrWater#IceCrystal,,ENVO:01000846,water ice crystal,
http://sweetontology.net/matrWater#Rainwater,,ENVO:01000600,rainwater,
http://sweetontology.net/matrWater#SalineWater,,ENVO:00002010,saline water,
http://sweetontology.net/matrWater#SaltWater,,ENVO:00002010,saline water,
http://sweetontology.net/matrWater#SeaWater,,ENVO:00002149,sea water,
http://sweetontology.net/matrWater#Sewage,,ENVO:00002018,sewage,
http://sweetontology.net/matrWater#Snow,,ENVO:01000406,snow,
http://sweetontology.net/matrWater#WaterVapor,,ENVO:01000266,water vapour,
http://sweetontology.net/phen#Occurrence,,PATO:0000057,occurrence,
http://sweetontology.net/phen#Precipitation,,ENVO:01000703,hydrological precipitation process,
http://sweetontology.net/phen#Precipitation,,OBI:0600034,precipitation,
http://sweetontology.net/phenAtmo#Rainbow,,ENVO:01001006,rainbow,
http://sweetontology.net/phenAtmo#Weather,,ENVO:01001078,weather,
http://sweetontology.net/phenAtmoCloud#Cloud,,ENVO:01000760,cloud,
http://sweetontology.net/phenAtmoFog#Fog,,ENVO:01000844,fog,
http://sweetontology.net/phenAtmoFog#Haar,,ENVO:01000844,fog,
http://sweetontology.net/phenAtmoFog#Smog,,ENVO:01000842,smog,
http://sweetontology.net/phenAtmoFront#Front,,PATO:0001900,front,
http://sweetontology.net/phenAtmoFront#TransitionZone,,PO:0003000,transition zone,
http://sweetontology.net/phenAtmoLightning#Lightning,,ENVO:01000898,atmospheric lightning,
http://sweetontology.net/phenAtmoLightning#Lightning,,ENVO:01001011,light emitted by lightning,
http://sweetontology.net/phenAtmoPrecipitation#Blizzard,,ENVO:01000903,blizzard,
http://sweetontology.net/phenAtmoPrecipitation#FreezingRain,,ENVO:01000896,freezing rainfall,
http://sweetontology.net/phenAtmoPrecipitation#Rain,,ENVO:01000830,water-based rainfall,
http://sweetontology.net/phenAtmoPrecipitation#Rainfall,,ENVO:01000830,water-based rainfall,
http://sweetontology.net/phenAtmoPrecipitation#Shower,,ENVO:01000992,shower fixture,
http://sweetontology.net/phenAtmoPrecipitation#Snowfall,,ENVO:01000895,snowfall,
http://sweetontology.net/phenAtmoPrecipitation#Storm,,ENVO:01000876,storm,
http://sweetontology.net/phenAtmoPrecipitation#Thunderstorm,,ENVO:01000878,thunderstorm,
http://sweetontology.net/phenAtmoWind#Wind,,ENVO:01000792,mass gaseous flow,
http://sweetontology.net/phenAtmoWindMesoscale#Zephyr,,CHEBI:39214,abamectin,-50
http://sweetontology.net/phenBiol#Breathing,,GO:0007585,respiratory gaseous exchange,
http://sweetontology.net/phenBiol#Cancer,,OBI:1110053,cancer,
http://sweetontology.net/phenBiol#Excretion,,GO:0007588,excretion,
http://sweetontology.net/phenBiol#Fertilization,,GO:0009566,fertilization,
http://sweetontology.net/phenBiol#Hearing,,GO:0007605,sensory perception of sound,
http://sweetontology.net/phenBiol#Photosynthesis,,GO:0015979,photosynthesis,
http://sweetontology.net/phenBiol#Pollination,,GO:0009856,pollination,
http://sweetontology.net/phenBiol#Respiration,,GO:0007585,respiratory gaseous exchange,
http://sweetontology.net/phenBiol#Respiration,,GO:0045333,cellular respiration,
http://sweetontology.net/phenBiol#Transpiration,,ENVO:02500035,transpiration,
http://sweetontology.net/phenBiol#Transpiration,,GO:0010148,transpiration,
http://sweetontology.net/phenBiol#Uptake,,GO:0098657,import into cell,
http://sweetontology.net/phenBiol#Vision,,GO:0007601,visual perception,
http://sweetontology.net/phenCryo#Accumulation,,PATO:0002269,accumulation,
http://sweetontology.net/phenEcology#Mutualism,,GO:0085030,mutualism,
http://sweetontology.net/phenEcology#Parasitism,,GO:0072519,parasitism,
http://sweetontology.net/phenEcology#Selection,,OBI:0001928,selection,-50
http://sweetontology.net/phenEcology#Symbiosis,,GO:0044403,"symbiosis, encompassing mutualism through parasitism",
http://sweetontology.net/phenEnvirImpact#AirPollution,Air Pollution,ENVO:02500037,air pollution,
http://sweetontology.net/phenEnvirImpact#AlgalBloom,,ENVO:2000004,algal bloom,
http://sweetontology.net/phenEnvirImpact#CoralBleaching,,ENVO:01000852,coral bleaching process,
http://sweetontology.net/phenEnvirImpact#DeadZone,,ENVO:01000066,marine anoxic zone,
http://sweetontology.net/phenEnvirImpact#Deforestation,,ENVO:02500012,deforestation,
http://sweetontology.net/phenEnvirImpact#Desertification,,ENVO:02500001,desertification,
http://sweetontology.net/phenEnvirImpact#LandDegradation,,ENVO:02500005,land degradation,
http://sweetontology.net/phenEnvirImpact#OceanAcidification,,ENVO:01000631,ocean acidification,
http://sweetontology.net/phenEnvirImpact#OilSpill,,ENVO:00002061,oil spill,
http://sweetontology.net/phenEnvirImpact#Pollution,,ENVO:02500036,environmental pollution,
http://sweetontology.net/phenEnvirImpact#SpeciesExtinction,,PCO:0000022,species extinction,
http://sweetontology.net/phenEnvirImpact#WaterPollution,,ENVO:02500039,water pollution,
http://sweetontology.net/phenFluidDynamics#BoundaryLayer,,ENVO:01000544,boundary layer,
http://sweetontology.net/phenFluidDynamics#Cell,,FAO:0000018,unicellular structure,-50
http://sweetontology.net/phenFluidDynamics#Cell,,GO:0005623,cell,-50
http://sweetontology.net/phenFluidDynamics#Depression,,ENVO:00000309,depression,
http://sweetontology.net/phenFluidDynamics#Eddy,,ENVO:00000012,hydrographic feature,
http://sweetontology.net/phenFluidDynamics#Flow,,ENVO:01000696,mass wasting flow,
http://sweetontology.net/phenFluidDynamics#HighPressure,High Pressure,PATO:0001576,increased pressure,
http://sweetontology.net/phenFluidDynamics#LowPressure,Low Pressure,PATO:0001575,decreased pressure,
http://sweetontology.net/phenFluidDynamics#Ridge,,ENVO:00000104,undersea feature,
http://sweetontology.net/phenFluidDynamics#Ridge,,ENVO:00000170,dune,
http://sweetontology.net/phenFluidDynamics#Ridge,,ENVO:00000276,drumlin,
http://sweetontology.net/phenFluidDynamics#Ridge,,ENVO:00000282,esker,
http://sweetontology.net/phenFluidDynamics#Ridge,,ENVO:00000283,ridge,
http://sweetontology.net/phenFluidDynamics#Ridge,,ENVO:00000429,arete,
http://sweetontology.net/phenFluidDynamics#Ridge,,ENVO:00000498,volcanic dike,
http://sweetontology.net/phenFluidDynamics#Ridge,,ENVO:00000528,ice cap ridge,
http://sweetontology.net/phenFluidDynamics#Ridge,,ENVO:00000542,kame,
http://sweetontology.net/phenFluidDynamics#Trough,,ENVO:00000499,trough,
http://sweetontology.net/phenFluidDynamics#Trough,,ENVO:00000543,swale,
http://sweetontology.net/phenFluidTransport#Buoyancy,,PATO:0001420,buoyancy,
http://sweetontology.net/phenFluidTransport#Deposition,,ENVO:01000726,desublimation process,
http://sweetontology.net/phenFluidTransport#Transport,,GO:0006810,transport,-50
http://sweetontology.net/phenFluidTransport#Uptake,,GO:0098657,import into cell,-50
http://sweetontology.net/phenGeolFault#Extraction,,OBI:0302884,extraction,
http://sweetontology.net/phenGeolFault#Horizontal,,PATO:0001855,horizontal,
http://sweetontology.net/phenGeolFault#Normal,,PATO:0000461,normal,
http://sweetontology.net/phenGeolFault#Normal,,UO:0000075,normal,
http://sweetontology.net/phenGeolFault#Transform,,CHEBI:133305,sulfoxaflor,-50
http://sweetontology.net/phenGeolGeomorphology#Abrasion,,ENVO:01000682,glacial abrasion,
http://sweetontology.net/phenGeolGeomorphology#Avalanche,,ENVO:01000691,avalanche,
http://sweetontology.net/phenGeolGeomorphology#Karst,,ENVO:00000175,karst,
http://sweetontology.net/phenGeolGeomorphology#Landslide,,ENVO:00000520,landslide,
http://sweetontology.net/phenGeolGeomorphology#MassWasting,,ENVO:01000690,mass wasting,
http://sweetontology.net/phenGeolGeomorphology#Mudslide,,ENVO:01000695,mudslide,
http://sweetontology.net/phenGeolGeomorphology#Slide,,ENVO:00000520,landslide,
http://sweetontology.net/phenGeolGeomorphology#Subsidence,,ENVO:01000694,geological subsidence,
http://sweetontology.net/phenGeolSeismicity#Earthquake,,ENVO:01000677,earthquake,
http://sweetontology.net/phenGeolSeismicity#MegathrustEarthquake,,ENVO:01000679,megathrust earthquake,
http://sweetontology.net/phenGeolTectonic#Subduction,,ENVO:01001102,tectonic plate subduction,
http://sweetontology.net/phenGeolVolcano#VolcanicEruption,,ENVO:01000634,volcanic eruption,
http://sweetontology.net/phenHelio#Aurora,,CHEBI:3416,carfentrazone-ethyl,-50
http://sweetontology.net/phenHelio#SolarWind,,ENVO:01000794,stellar wind,
http://sweetontology.net/phenHelio#SpaceWeather,,ENVO:01001080,space weather,
http://sweetontology.net/phenHydro#Drain,,ENVO:01000924,plumbing drain,
http://sweetontology.net/phenHydro#FlashFlood,,ENVO:01000713,flash flood,
http://sweetontology.net/phenHydro#Flood,,ENVO:01000710,flood,
http://sweetontology.net/phenHydro#Intrusion,,ENVO:01000525,intrusion,
http://sweetontology.net/phenHydro#Snowslide,,ENVO:01000691,avalanche,
http://sweetontology.net/phenHydro#Torrent,,ENVO:00000034,rapids,
http://sweetontology.net/phenMixing#Diffuse,,PATO:0001566,distributed,
